number,title,country
63238,"UPTEL - Upchurch Telecom & Data, Inc.",US
133503,CHINATELECOM-SHANDONG-QINGDAO-IDC Jinan,CN
133500,"LGW-AS-AP Lao Gateway Co., Ltd",LA
9334,IMANILA-AS-AP iManila,PH
14237,BEAMSPEED1 - Beamspeed,US
14236,"ADARA-NET - Adara Networks, Inc.",US
14235,STATE-NM-US - State of New Mexico,US
14234,ZONAMERICA,UY
14233,"ANCESTRY-INC - Ancestry.com., Inc.",US
14232,Cooperativa Telefónica Pinamar Ltda.,AR
14231,Banco de Venezuela,VE
14230,INVOLTA - Involta,US
395575,"OPTORO - Optoro, Inc.",US
133506,MCKINSEY-AS-CHENNAI McKinsey & Company,IN
395577,ITHACA-COLLEGE - Ithaca College,US
395576,WLF - West Liberty Foods,US
33379,ACCELERATEBIZ - AccelerateBiz Inc.,US
26,CORNELL - Cornell University,US
18998,Credomatic,CR
18999,BLUFF-TECH - SEMO.net,US
28624,CLAUDEMON SILVEIRA - ME,BR
207038,MLOY-AS,FI
133504,WBAGPL-AS-AP Wireline B and G Pty Ltd,AU
5489,TEI-THES,GR
5488,BELGACOM,BE
207034,LANCOM2,GR
207035,NETS-USERS,NO
207036,ARIELANTIGUA,DE
133505,MCKINSEY-AS-AP McKinsey & Company,IN
207030,AS1607,ES
207031,V-HOSTING-AS,NO
207032,EVOLUTE,CH
207033,DTNET,PL
22,DNIC-AS-00022 - Navy Network Information Center (NNIC),US
266316,WIPY COMERCIO E SERVIÇOS DE TELEINFORMATICA LTDA,BR
58272,LEADERTELECOMBV-AS,NL
23,AS23 - National Aeronautics and Space Administration,US
51291,ISTOK-AS,RU
60237,THEWESTBROM,GB
36633,VOORHEES-ASN-MAIN - Voorhees College,US
24793,"NLHOSTING-AS Autonomous System for NLHosting, main hosting facility Amsterdam",NL
36631,ZGTLD - VeriSign Global Registry Services,US
36630,YGTLD - VeriSign Global Registry Services,US
36637,"FF-AS01 - Flying Horse Holdings, LLC",US
28730,BLINKAS,JO
36635,PECHANGA - PECHANGA ENTERTAINMENT CENTER,US
24792,KITZNET-AS Kitzbuehler Stadtwerke Cable Provider,AT
36639,UAFC - Universal American Financial,US
36638,JRCH-AS - Jackson Rancheria Band of Miwuk Indians,US
24791,DIABLO,SK
40381,KLWINES - BBCK ENTERPRISES,US
45685,RIKKYO-U Rikkyo Gakuin Rikkyo University,JP
6,BULL-HN - Bull HN Information Systems Inc.,US
24790,ROMCARE Gr. Brosteanu str No. 33A,RO
266317,m & r serviços e telecomunicações ltda-me,BR
24797,AORNICRD-AS,RU
58274,EUROPEFOOTBALL,AM
24796,NAMEX-IXP Nautilus Mediterranean Exchange Point,IT
41626,ERSTE-AS,UA
41627,ASPICKUPNET,HU
28105,DENIMATRIX,GT
41625,ETSERVICE-AS,RU
41622,DATABAAR,CH
24795,ASMBK-NETWORKS,DE
41620,IUSTCC-AS,IR
41621,CZART-AS,PL
55699,STARNET-AS-ID PT. Cemerlang Multimedia,ID
24794,IBCNET-HU-AS,HU
41628,ALTERWAYHOSTING-NETWORK http://www.alterway.fr/,FR
41629,DSV Former UTi Worldwide Inc.,DE
394442,PCBF-NYC1 - Pearl Capital Business Funding LLC,US
58784,RIS Rissho University,JP
55950,"FOXDATA-MY Suite S18B, 2nd Floor Centrepoint Bandar Utama",MY
394443,RSC-HQ-CIR1 - RADIO SYSTEMS CORPORATION,US
8716,,GB
394440,COMCASTROUTE - Lebanon Valley College,US
202644,MEWIRELESS,ME
202645,ORANGELEMON,NL
202646,SE-LKAB,SE
202647,DBNETWORK-AS,IT
202640,SNFCC,GR
202641,NO-VITEC-AS,SE
202642,JSCC5-AS,RU
202643,ISN,RU
29930,"TWRS-CBB - Towerstream I, Inc.",US
29931,"SUPERIORBEVERAGEGROUP - Superior Beverage Group, Ltd.",US
133269,FIBERPIPE-AS-IN Fiberpipe communications pvt. ltd,IN
133268,SEANSMEDIA-AS SEANS MEDIA PRIVATE LIMITED,IN
202648,SKISET,FR
202649,OTPBANK-AS,RU
29936,-Reserved AS-,ZZ
29937,-Reserved AS-,ZZ
64744,-Private Use AS-,ZZ
262309,BMBB Ltda ME,BR
200111,-Reserved AS-,ZZ
47668,SCANEX-AS,RU
47669,MEDIA365-AS,GB
262303,eCentry Tecnologia da Informacao Ltda,BR
200116,IOTEO-AS,BE
262301,Wirelessconection Serv. Telecomunicações Ltda -EPP,BR
262300,AFONSO LUIZ TENORIO FREITAS MELRO - ME,BR
262307,Amplas Net Provedor de Internet Ltda,BR
262306,Condax Tecnologia Ltda.,BR
262305,Imprensa Oficial do Estado S/A,BR
200117,DOIX-AS DO-IX Exchange Point AS,DE
48908,SESSE-AS,NO
15547,NETPLUS,CH
15544,"DATAWAYS 75, Kanari Str., 54453, Thessaloniki, Greece",GR
15545,MT-AS EU. Hungary,HU
15542,"ZEELANDNET Kamperland, The Netherlands",NL
15543,"ODDO-AS Paris, France",FR
15540,GEDAS-DE-AS,DE
15541,"CETI-AS CETI ISP, Poland",PL
48900,INFODATACENTER,BG
48901,DSNET-HAREFIELD,GB
48902,ENDSLEIGH-INSURANCE-SERVICES-LTD,GB
135316,GLOBALWEBDREAMS-AS-AP Uttam Shivaji Farakte T/A Global Web Dreams,IN
48904,VAGGERYDENERGI,SE
394448,DXFEED - Devexperts Inc,US
15548,CCR-AS,ES
15549,"Astana, Kazakhstan",KZ
394449,"FYBERCOM - FyberCom, LLC",US
7585,TELWATER-AS-AP Telwater/Quintrex,AU
41970,ZPIZ-SI-AS,SI
5208,DNIC-ASBLK-05120-05376 - DoD Network Information Center,US
9332,SWIRAL-AS-AP Swiral Limited,AU
41971,RALFI-AS,RO
56340,UMNYESETI-AS,RU
65309,-Private Use AS-,ZZ
64864,-Private Use AS-,ZZ
57239,BLUELEAF-NET2,PL
40386,BLOOMIP - Bloomip Inc.,US
394045,TRACELINK - Tracelink,US
59858,"NERO-IT-AS Dunarii I19, Sc. A, Ap. 1",RO
58780,ALPHAWEST-BCC-AS-AP Alphawest Services Pty Ltd,AU
65308,-Private Use AS-,ZZ
41978,"AWINTA-AS Canalului, Nr 44",RO
53824,"LIQUID-WEB-INC2 - Liquid Web, L.L.C",US
44816,DELFINTELECOM-AS,RU
44817,MESSERKNECHT-AS,DE
44814,BTEL-BG-AS,BG
44815,POCKETKINGS-AS,IE
44812,IPSERVER-RU-NET,UA
44813,VIKINGTECH,SE
44810,AVB-AS,RU
44811,AVANTEL-NIZHNEVARTOVSK-ASN,RU
7579,INTERNEX-AS-AP InterNex Australia Pty Ltd,AU
7578,ADN-AS-AP Access Digital Networks Pty. Limited AS Communications Provider,AU
44818,ROYAL-SERVICE,RU
44819,WMGROUP-AS,DE
6554,"BDM - BDM Federal, Inc.",US
34629,ORNRU-AS,RU
59859,CERISEMEDIA-AS,FR
8717,SPECTRUMNET,BG
65149,-Private Use AS-,ZZ
65148,-Private Use AS-,ZZ
65145,-Private Use AS-,ZZ
65144,-Private Use AS-,ZZ
639,DNIC-ASBLK-00616-00665 - DoD Network Information Center,US
65146,-Private Use AS-,ZZ
65141,-Private Use AS-,ZZ
65140,-Private Use AS-,ZZ
65143,-Private Use AS-,ZZ
65142,-Private Use AS-,ZZ
6555,RCN-AS6555 - RCN,US
39169,ALFACOM-AS,UA
64539,-Private Use AS-,ZZ
59971,TX-AS,DE
50272,INTELLIT INTELLIT AS,NO
47664,NEOLOGIC,UA
64819,-Private Use AS-,ZZ
64810,-Private Use AS-,ZZ
64811,-Private Use AS-,ZZ
64812,-Private Use AS-,ZZ
64813,-Private Use AS-,ZZ
64814,-Private Use AS-,ZZ
13689,BLUELINX-CORP - BlueLinx Corporation,US
64816,-Private Use AS-,ZZ
64817,-Private Use AS-,ZZ
201698,CEDROS-DE,DE
201699,LEVELSYS,FR
7615,FORTANA-AS-AP Fortana Networks Australia Pty Ltd,AU
201692,ZONER-AS,FI
201693,OPENHOST-AS,FR
201690,INFOTHEEK,NL
201691,WEIDE,IR
201696,ALTHINGI-AS,IS
201697,CROWNCLOUD,EU
201694,NCD-AS,RU
201695,ALARMADI-AS,PL
11094,ASN-RBHS - Rutgers University,US
65499,-Private Use AS-,ZZ
65498,-Private Use AS-,ZZ
11095,FLORIDANET - FloridaNet,US
65493,-Private Use AS-,ZZ
65492,-Private Use AS-,ZZ
65491,-Private Use AS-,ZZ
43348,TATARINOVA-AS,UA
65497,-Private Use AS-,ZZ
11096,FLORIDANET - FloridaNet,US
65495,-Private Use AS-,ZZ
65494,-Private Use AS-,ZZ
35632,IRIS64-AS,FR
11097,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA,BR
31992,ORICOM - Rocler inc.,CA
11090,"MTAONLINE-AS - Matanuska Telephone Association, Inc.",US
47666,FRIKOM-AS,RS
35630,ACCENTURE-AS,ES
11091,"SCHRYVER-MEDICAL - Schryver Medical Sales and Marketing, Inc.",US
201524,ASP,AL
201525,FORTUNIX-CA-AS,BG
201526,GUGGENHEIMASUK,GB
201527,ITSENSE,FR
201520,DEDICATEDTELECOM,TR
201521,DEKRANL,NL
201522,UB330-NET,SI
201523,EDP-AS,PT
13687,ALLIANCE-SHIPPERS-INC - Alliance Shippers Inc,US
11093,DATAWAY - Dataway,US
201528,ORCHID-CELLMARK-CHORLEY,GB
201529,ORCHID-CELLMARK-ABINGDON,GB
13686,BARCLAYS-CENTER - AEG,US
16161,BANCALOMBARDA,IT
19316,"BLUEMONTNETWORKS - Bluemont Networks, LLC",US
19315,Banelco S.A.,AR
19314,"THERAWLINGSCO-LAGRANGE-KY - The Rawlings Company, LLC",US
19313,"DATACOR - Datacor, Inc.",US
19312,JOHN-MUIR-HEALTH - John Muir Health,US
19311,STEWART-1 - Stewart Title,US
19310,ASCASAIR - CRYSTAL AUTOMATION SYSTEMS INC,US
16169,ASREMINI,LB
16168,GENETSIS Madrid - Spain,ES
47667,COR-MNT,RO
31994,"INTELEPEER-US - IntelePeer, Inc.",US
19319,CCN-DMZ - Bonneville Power Administration,US
19318,NJIIX-AS-1 - NEW JERSEY INTERNATIONAL INTERNET EXCHANGE LLC,US
28658,Gigalink de Nova Friburgo Soluções em Rede Multimi,BR
46120,"PARTSSOURCE-AS - PartsSource, LLC",US
11098,"SBC-NET - SBC Communications, Inc.",US
63288,55967 - Baidu USA LLC,US
11099,"SBC-NET - SBC Communications, Inc.",US
62708,"CLAIMLYNX - ClaimLynx, Inc.",US
34058,LIFECELL-AS,UA
60519,SHLH-AS,RU
60518,ARRIAH-AS,RU
47660,FIBERLINK-AS,PL
32945,"TECONECTAMOS - Te Conectamos, LLC",US
60517,NOHMER-AS,AT
60516,GHAVAMIN-AS,IR
60511,GIPROMEZ-AS,RU
60510,VICTORY-AS,RU
60513,RU-RN-INFORM-KOMSOMOLSK branch in Komsomolsk,RU
32944,"FNIS - Fidelity National Information Services, Inc.",US
11670,AS-TORIX - Toronto Internet Exchange Community,CA
11671,BIGCHARTS - BigCharts Inc.,US
11672,DFJBINC - GLOBALVISION,US
11673,Internet Panama,PA
11674,HAAS-TCM-001 - Haas Group International Inc.,US
11675,MCPS-MECKLENBURG-COUNTY-PUBLIC-SCHOOLS - Mecklenburg County Public Schools,US
11676,AS11676 - Xerox Business Services LLC,US
11677,Instituto Tecnológico y de Estudios Superiores de Monterrey,MX
11678,"DOE-NTS-AS - USDOE, NV Operations Office",US
11679,STIHL-204-124-67 - Stihl Inc.,US
48487,LOVO,PL
62709,MEDEXPRESS-URGENT-CARE-MSO-LLC - MedExpress,US
32949,UNITED-REFRIGERATION - UNITED REFRIGERATION INC,US
50271,MESP,GB
47661,DELOITTE-DE,DE
32948,LLS-HO-AS - LEUKEMIA & LYMPHOMA SOCIETY,US
25182,PUBLIEKE-OMROEP-AS NPO Nederlandse Publieke Omroep,NL
27932,Redes y Telecomunicaciones,HN
27933,Universidad Galileo,GT
27930,Shadwell International Inc,PA
27931,Tecnolex Ltda.,CL
27936,CREDICORP BANK S.A,PA
27937,INGELCOM LTDA,CO
17788,CNCGROUP-BJ-IDC CNCGROUP IP network of BeiJing IDC,CN
17789,CNCGROUP-SH-IDC CNCGROUP IP network of ShangHai IDC,CN
17786,HSBC-IN-AS HSBC India,IN
17787,PSEB-AS-PK Pakistan Software Export Board,PK
17784,MAXIS-AS2-AP MaxisNet International Internet Gateway,MY
17785,CHINATELECOM-HA-AS-AP asn for Henan Provincial Net of CT,CN
52792,PRICEWATERHOUSECOOPERS EAQ LTDA,BR
17783,SRILRPG-AS SRIL RPG Autonomous System,IN
17780,BJENET BEIJING EDUCATION INFORMATION SERVICE CENTER,CN
52791,Minasmaquinas S/A,BR
3166,OREBRO,SE
6303,BARCLAYS-CAPITAL - Barclays Capital,US
58829,FOREST-ETERNAL Forest Eternal Communication Tech. co.ltd,CN
3167,ASINFOPRO,RU
55047,NWF-ARIN - NATIONAL WILDLIFE FEDERATION,US
3164,IPV4-AS,RO
62417,DIGITALK_CLOUD_THW,GB
198747,TRAST-AS,RU
198746,GRANET,PL
198745,SOYUZGARANT-AS,RU
198744,BGPORTS,BG
198743,NCBJ,PL
198742,ASN-GROUPON,PL
16783,INVITE-US - INVITE Networks Incorporated,US
198740,SELSNABSBYT-AS,RU
59836,CBRE-EMEA,GB
16789,"YARDI - YARDI SYSTEMS, INC",US
16788,"TCW-AR - The Computer Works of Arkansas, Inc.",US
198749,F-SECURE-AS-PARIS,FI
198748,UKPTOTYUMENAVTOTRANS-AS,RU
12095,ARIZONA-SCIENCE-CENTER - Arizona Science Center,US
12094,"BRESCOBROADBAND - Celerity Networks, LLC",US
12097,MASSCOM - Massillon Cable Communications,US
12096,AMPNET-ASN - AMP Telephones,US
12091,MTNNS-1,ZA
12090,NET-AAA - AAA National,US
12093,UWATERLOO - University of Waterloo,CA
12092,"SONIFI - Sonifi Solutions, Inc.",US
42744,AZSTJAN,BE
49296,BROADCORE,DE
42746,OTAGO,PL
3161,ASITPROFI,EU
12099,OAKWOOD-HEALTHCARE - OAKWOOD HEALTHCARE INC,US
12098,UNIONBANKOFCAL - Union Bank of California,US
42742,INTERKAMSERVICE-AS,RU
42743,DREHER-HU-AS,HU
40384,"ZSCALER-DALLAS - ZSCALER, INC.",US
62419,GIGABIT-SERVICE-AS,RU
45779,LDN-AS-PK IGI Financial Services,PK
45774,"SPIDIGO-AS-IN Chandra Net Pvt. Limited, India",IN
45775,WISHNET-AS-AP WISH NET PRIVATE LIMITED,IN
45776,ACTIV8ME-AS2-AP Australian Private Networks Pty Ltd,AU
53822,MDX-MEDICAL - MDx Medical,US
45770,SBY-EPROC-AS-ID Bagian Bina Program - Pemerintah Kota Surabaya,ID
45771,WESTLINK-PH TELERURAL COMMUNICATION MANAGEMENT INC.,PH
45772,INTERACTIVELABS-AS-AP Interactive Labs,AU
45773,"HECPERN-AS-PK PERN AS Content Servie Provider, Islamabad, Pakistan",PK
10783,IWSC-AS1 - Internet Web Service Corporation,US
10782,HP-DIGITAL-10782 - Hewlett-Packard Company,US
10781,"VINEYARD - Vineyard.NET, Inc.",US
10780,"PURE-STORAGE - Pure Storage, INC.",US
10787,"MOTHER-ASN - mother.com, Inc.",US
10786,CHARTWAY-FCU - Chartway Federal Credit Union,US
10785,Internet Services S.A.,AR
10784,"TOTALITY - MCI Communications Services, Inc. d/b/a Verizon Business",US
10789,BIGNET-AS - The Bignet,US
10788,CDW - CDW LLC,US
47705,ZASTAVA-NET,UA
65015,-Private Use AS-,ZZ
327995,ZAFIBRE,ZA
21695,-Reserved AS-,ZZ
21694,FRESNOCOE - Fresno County Office of Education,US
21697,-Reserved AS-,ZZ
21696,PER-SE - Per-Se Technologies,US
21691,TMCC-2 - Toyota Motor Credit Corporation,US
21690,MILESTECHINC - Miles Technologies Inc,US
21693,BGP-ASN-21693 - Xcel Energy Inc.,US
21692,Secretaría de la Función Pública,MX
21699,IO - IO INC,US
21698,"GCG - Giovine Capital Group, LLC",US
65012,-Private Use AS-,ZZ
12323,DELTA-AS,NL
12322,PROXAD,FR
12321,ES-IBERCOMTELECOM-BACKBONE,ES
12327,IDEAR4BUSINESS-INTERNATIONAL-LTD,EU
12326,Croatian Telecom Inc.,HR
12325,IPV4-AS,RO
12324,"LUBMAN-EDU-AS Poland, Lublin",PL
54826,WITG - Western I.T. Group Inc.,CA
54827,HNB-2ND-ASN - Huntington Bancshares Inc.,US
12329,TMR,DE
12328,ALAN-SYSTEMS-RYBNIK-AS,PL
327992,GHANAIAN-ACADEMIC-AND-RESEARCH-NETWORK,GH
54823,"SSI-EASTCOAST - Survey Sampling International, LLC",US
54820,"TRI-CASTLE - Integrated Media Technologies, Inc.",US
54821,OMNI-TECH-FRE-NE - OMNI-TECH INC,US
54259,SKILLSOFT-CORP - SKILLSOFT CORPORATION,US
394256,CLOUDSINGULARITY - Tech Futures Interactive Inc.,CA
10259,BLUEMOON - Blue Moon Online System,US
10258,SHN-AS - Sapient Health Network,US
60880,-Reserved AS-,ZZ
33613,RF-SF - Rodan & Fields LLC,US
29099,MATRIX-LB,LB
29098,IPSO-AS,RO
10251,"DIALI - Digital Internet Access Link, Inc.",US
10250,INET-SOLUTIONS - INet Solutions,US
10253,IENG - Internet Engineering Group,US
10252,"DOTNETUNIFIEDNETWORK - Dot-Net, Ltd",US
10255,SINISTER - Sinister Networks,US
10254,WATSONWYATT - Watson Wyatt Worldwide,US
10257,"IINET-10257 - Infinity Internet, Inc.",US
10256,GS-ASN - Akula Communications Corp.,US
21523,LEASENET - LeaseNet,US
21522,ROADRUNNER-MNPLS - Time Warner Cable Internet LLC,US
21521,"BANCTEC - BancTec, Inc.",US
20660,LE-UA-AS,UA
21527,DAYSTARR-NET - Daystarr Communications,US
21526,"NETGATEWAY-1 - Netgateway, Inc.",US
21525,AS-SPL - Seattle Public Library,US
21524,PB - Parsons Brinckerhoff Inc.,US
63352,FASTBOXES - FASTBOXES NETWORKS,US
63353,CP-TEL - CP-TEL,US
21529,CDC-AMN - CDC.NET,US
21528,ALASCONNECTINC - AlasConnect Inc.,US
54798,SCHOLARCHIP6AVE - ScholarChip,US
54799,OTC-MARKETS-GROUP - OTC Markets Group Inc,US
63354,STLZOO - Saint Louis Zoo,US
63355,STRATTEC - STRATTEC SECURITY CORPORATION,US
64766,-Private Use AS-,ZZ
29832,"METTLER-TOLEDO-AM-NOC-ASN - Mettler-Toledo, Inc.",US
64767,-Private Use AS-,ZZ
327990,AI-NETWORKS-LIMITED,SL
50013,ISOLUTE,BG
64764,-Private Use AS-,ZZ
5408,GR-NET http://www.grnet.gr,GR
29834,USTREAM - USTREAM.TV INC,US
62700,HOSTMANAGER - HostManager,US
59837,NONSTOP-AS,RU
64765,-Private Use AS-,ZZ
64762,-Private Use AS-,ZZ
62669,SANS-INSTITUTE - SANS INSTITUTE,US
64763,-Private Use AS-,ZZ
24344,CMRU-AS-AP Chiangmai Rajabhat University,TH
24346,CROSSCITY-MOTORWAY-AS-AP CrossCity Motorway,AU
24347,INTERGEN-WGTN-AS-NZ Intergen Limted. Internet Service Provider - Wellington NZ.,NZ
24340,LOGAN-CITY-COUNCIL-AS-AP Optus Customer Network,AU
24341,ALL-INTERACTIVE-DISTRIBUTION-AS-AP ALL INTERACTIVE DISTRIBUTION AS,AU
24342,BRAC-BDMAIL-AS-BD BRAC BDMail Network Ltd.,BD
24343,BDIGTAL-AU-AS B Digital Pty Ltd,AU
2954,SPRINT-MRN-BLOCK - U.S. Sprint,US
2955,SPRINT-MRN-BLOCK - U.S. Sprint,US
2956,SPRINT-MRN-BLOCK - U.S. Sprint,US
2957,SPRINT-MRN-BLOCK - U.S. Sprint,US
24348,CNGI-BJ-IX2-AS-AP CERNET2 IX at Tsinghua University,CN
24349,CNGI-BJ-IX3-AS-AP CERNET2 IX at Peking University,CN
2952,SPRINT-MRN-BLOCK - U.S. Sprint,US
2953,SPRINT-MRN-BLOCK - U.S. Sprint,US
58743,"SYBRID-PK 6th Floor, Lakson Square, Building No.3, Sarwar Shaheed Road",PK
58742,AFFINITYID-AS-AP Affinity ID Limited,NZ
58741,"WY-NET shanghai Netlan Network Technology Co.,Ltd.",CN
58740,PERTHWEB-AS-AP Perthweb Pty Ltd,AU
58747,APNIC-AS-BLOCK Internet service provider,BD
58746,"CENTURY-PK Plot No.5, Expressway, Before Defence View Project, Off Kora",PK
58745,"COLGATEPALMOLIVE-PK Lakson Square, Building No. 2",PK
58744,BODYTRACE-HK Mirror Tower,HK
53918,"HHRL-ASN - Host Hotels and Resorts, L.P.",US
58748,CEO-AS-AP Corporate Executive Offices,PH
264442,Tamar Comercio e Equipamentos para Informática Ltd,BR
264443,Policanal Serviços de Telecomunicações Ltda.,BR
264440,POINT TELECOMUNICAÇÕES LTDA ME,BR
264441,Delta Comercio Informatica Ltda,BR
264446,MIDIX TECNOLOGIA EIRELI - ME,BR
264447,Criciuma Net Ltda Me,BR
264444,LINKCE Telecom,BR
264445,Rede Brasil Turbo,BR
264448,NEOLOG TECNOLOGIA LTDA,BR
264449,A. A. Informática e Manutenção Ltda,BR
327920,AVS-TELECOM-SARL,CM
63597,SY-HX Shenyang Huaxing communication engineering limited liability company,CN
52030,SERVERPLAN-AS,IT
48489,EUROCORP-SA,GR
393975,"LPS-12 - Black Knight IP Holding Company, LLC",US
47980,SPIR-COMMUNICATION,FR
62005,ADNET-TELECOM,RO
62004,CLOUDPRO-AS,RU
62007,MAVIANMAX,IT
62006,UNECHA-TELESET-AS,RU
262848,Naja Telecomunicações Ltda.,BR
62000,GRPPH-AS,FR
62003,LOGIUS,NL
62002,RISSAKRAFTLAG-AS,NO
262844,Turbonet Provedor Ltda,BR
262845,CPM BRAXIS S.A.,BR
262846,VIACOM INFORMÁTICA LTDA,BR
262847,Hoinaski & Sklasky Ltda,BR
262840,-Reserved AS-,ZZ
262841,M.A. Informática Ltda.,BR
262842,I S NET TELECOMICAÇÕES LTDA,BR
262843,Lognet Telecomunicações e Informática Ltda,BR
34442,AMATISNETWORKS,GB
34443,PABK-AS,SK
34440,SPEICHER-AS,DE
34441,SIBNK-AS,RU
34446,RTLTD-AS,GB
34447,ASMYISPLB,LB
34444,EUTELSAT-BACKBONE-AS,FR
34448,SNTUA-AS,UA
34449,MORDOVIA-AS Branch in Mordovian Republic,RU
393974,"GWNCT - Goodwill of Western and Northern Connecticut, Inc",US
57175,ASINCOREMEDIA,RU
50493,DCT-GDANSK-AS,PL
50492,MTCONNECT-AS,BY
50491,ASN-CZ-PLANET-A-50491,CZ
50490,EM-FIBERBREDBAAND-AS,DK
35719,TEX97,IT
35718,"NAUNET-AS Moscow, Russia",RU
50495,WEB2OBJECTS,DE
50494,STARLINK,UA
35714,INFOSERVICE-UA,UA
35717,JEUXVIDEO-NETWORK,FR
35716,MERSEYRAIL-UK-AS,GB
35711,TOPKNIGA-AS,RU
35713,BELLMED-AS,MT
197351,VICTELECOM,RU
197350,ZAYTONA,PS
197353,INGMS_CZ,CZ
197352,TINEXT,IT
197355,OFFICES,GB
23582,DOOSAN-AS-KR Doosan Information Communication BU,KR
197357,CHROMINANCE-AS,MD
197356,GKNET METALURGICZNA 9B,PL
197359,CTM CTM,UA
197358,MDEM-AS,UA
4117,"DNIC-ASBLK-04065-04125 - Headquarters, USAISC",US
51198,DREAMSERV,GB
27697,NITNET INFORMATICA S/C LTDA.,BR
27696,Multidata S.A.,HN
27695,EDATEL S.A. E.S.P,CO
27694,Flamingo TV Bonaire N.V.,BQ
27693,NipBr - NipCable do Brasil Telecom LTDA,BR
27692,GIRE S.A.,AR
27691,Velconet SA,AR
27690,FST S.A.,AR
32840,"GRANDFIELD-DODD-AS - Grandfield & Dodd, LLC",US
32841,"BOINGO-AS-EC - Boingo Wireless, Inc.",US
32842,IBURST,CD
32843,CITYOFHAYWARDCA - CITY OF HAYWARD,US
32844,"LOTAME-ASN2 - Lotame Solutions, Inc.",US
32845,"TEL-STAR - Tel-Star Communications, Inc",US
27699,TELEFÔNICA BRASIL S.A,BR
27698,TELETULUA S.A. E.S.P.,CO
51195,CRESCENDO-AS Fecioarei nr. 13 Corp C si D,RO
61679,Net+ Fibra,BR
61678,NETWAY INFORMATICA LTDA,BR
51194,VIK-TELE-AS,UA
61673,MICROFAP TELECOM LTDA,BR
61672,Entelvias provedor de internet ltda,BR
61671,LIGMAIS TELECOM - TECNOLOGIA E COMUNICAÇÃO LTDA,BR
61670,new net informatica e telecomunicaçoes,BR
61677,E. Antunes & R. Oliveira Ltda,BR
51197,"CAMELOTUA-AS Mukachevo, Ukraine",UA
61675,RL Net LTDA,BR
61674,SPEED WIRELESS SERVICOS DE COMUNICACAO MULTIMIDIA,BR
48441,MAGLAN-AS ISP MagLAN,RU
60988,UCS-AS,RU
51196,GOLDTELECOM,BG
48440,AS-EKVIA,UA
59709,PERFORM-AS 2 Positano Sq.,BG
51191,XIRRA,DE
46123,-Reserved AS-,ZZ
204091,ASNEVICON,DE
60986,RDITELECOM-AS,RU
48443,COLDBOT,GB
60984,DE-DGNO,DE
51190,PIRANYA-AS,RU
48442,VLADIVOSTOKAVIA-AS,RU
51193,"INBANK-AS Moscow, Russia",RU
48445,ASN-EVRY-MPLS,SE
51192,PLATINUMTELCO-AS,KZ
48444,EOCLUK,GB
61581,INFOMAISNET TELECOM LTDA,BR
61580,Núcleo de Inf. e Coord. do Ponto BR - NIC.BR,BR
61583,WDS TELECOM LTDA. ME,BR
61582,Senior Serviço de Telecomunicação do Brasil LTDA,BR
61585,Instituto Nacional de Câncer,BR
48447,COMODO,GB
48446,HOSTERSI-AS,PL
27268,CHICKASAW - The Chickasaw Nation,US
22188,"QUANTECHSERV-INC-1 - Quantech Services, Inc.",US
22189,AMRID - Amridge University,US
27269,SNPS-DMZ - Synopsys Inc.,US
22180,CONPOINT - POWER POINT COMPUTER CENTERS,US
22181,"IVNET - IV NET, LLP",US
22182,"LSGSKYCHEFS - LSG Sky Chefs North America Solutions, Inc.",US
22183,"CISCO-ROS - CISCO SYSTEMS, INC.",US
22184,"IRIDIUM-SATELLITE - IRIDIUM SATELLITE,LLC",US
22185,TELEFONICA-UNIDAD LARGA DISTANCIA,AR
22186,CENTURYLINK-LEGACY-EMBARQ-GRNR - Embarq Corporation,US
22187,RAULAND-BORG - Rauland-Borg Corporation,US
197975,WM-ASN,DE
197974,AVYS,ES
197977,SOLARISBUS,PL
197976,FCG-DVL,GB
197971,FENIKS_TELEKOM-AS,PL
197970,RVO,SI
197973,SKRA-NET,IS
198610,BEGET-AS,RU
61289,OSONET-AS ul. E. Orzeszkowej 6,PL
197979,INTERKAR-AS,PL
197978,MTU-AS,UA
27262,"TVCCONNECT-AS - Thames Valley Communications, Inc.",US
18646,"BITMAX - Bitmax, LLC",US
27263,AVON - Avon Products Incorporated,US
7582,UMAC-AS-AP University of Macau,MO
62660,"WHISKEYNET - Distil, Inc",US
44732,KOLPING-AS,PL
61285,GULFSTREAM-AS,RU
61282,GLOBALCITY,RO
49654,FAQ-AS,LV
59835,DREAMHACKHOSTING Dreamhack - The worlds largest computer festival,SE
61283,MILLAR,GB
52899,DESAN TELECOM,BR
52898,Multipla Serviços Inteligentes,BR
61280,BY-HOSTING,NL
56538,ASN-NETACCESS,NO
56539,MBM-AS,BG
52891,Crediparana Servicos Financeiros Ltda.,BR
52890,Centro Integrado de Telemática do Exército,BR
52893,F1-Solutions Desenvolvimento para Web,BR
52892,COPREL TELECOM LTDA,BR
52895,Valid Certificadora Digital LTDA,BR
52894,Klisa Net Telecomunicações e Multimidia LTDA ME,BR
52897,Sulminasnet Provedor de Internet Ltda,BR
52896,BDNET SOLUCOES TECNOLOGICAS LTDA ME,BR
52038,WBD-AS,RU
207041,MASSIFIX,FR
32158,WRBC---BERKLEY-TECHNOLOGY-SERVICES - WR Berkley Technology Services,US
